id_institucion,id_comuna,nombre_institucion,nivel,afiliacion_institucion
10404,105,Escuela Basica Juan Pablo Duarte,Basico/Medio,Publica
10405,105,Colegio  Hospitalario  Renoval,Basico/Medio,Privada
10406,105,Colegio Hospitalario  Clinica Indisa,Basico/Medio,Privada
10407,105,Escuela Basica Laura Vicuna,Basico/Medio,Privada
10408,105,Colegio Saint Christopher College,Basico/Medio,Privada
10409,105,Fedeso,Basico/Medio,Privada
10410,105,Escuela Basica Mercedes Marin Del Solar,Basico/Medio,Publica
10411,105,Barrett Browing School,Basico/Medio,Privada
10412,105,Colegio Talinay,Basico/Medio,Privada
10413,105,Centro De Form Tecn Inst Fco  Bilbao,Basico/Medio,Privada
10414,105,Escuela Part Paulina Von Mallinckrodt,Basico/Medio,Privada
10415,105,Local Anexo Andalican,Basico/Medio,Privada
10416,105,Instituto Tiempo,Basico/Medio,Privada
10417,105,Colegio Filologo Luis Thayer Ojeda,Basico/Medio,Privada
10418,105,Colegio Superior Cambridge Anexo,Basico/Medio,Privada
10419,105,Inst De Educ Alternativa De Adult Insea,Basico/Medio,Privada
10420,105,Instituto De Tabancura De Providencia,Basico/Medio,Privada
10421,105,Colegio Santa Maria De Providencia,Basico/Medio,Privada
10422,105,Instituto San Sebastian De Providencia,Basico/Medio,Privada
10423,105,Colegio Técnico Profesional Portezuelo,Basico/Medio,Privada
10424,105,Colegio Latinoamericano De Integracion Anexo,Basico/Medio,Privada
10425,105,Colegio Kendal English School Anexo,Basico/Medio,Privada
10426,105,Colegio De Adultos Casa De Estudios Futuro,Basico/Medio,Privada
10427,105,Colegio  Willquimvoe,Basico/Medio,Privada
10428,105,Esc. Basica Oncologica Hospital Luis Calvo Ma,Basico/Medio,Privada
10429,105,Escuela Especial Particular Angeles,Basico/Medio,Publica
10430,105,Col.  Part. Sales. El Patrocinio De San Jose,Basico/Medio,Privada
10431,105,Colegio Adultos Punto De Contacto,Basico/Medio,Privada
10432,105,Colegio Part. Josefino Santisima Trinidad,Basico/Medio,Privada
10433,105,Escuela Especial Hospital Felix Bulnes,Basico/Medio,Publica
10434,105,Colegio  Instituto Pascal,Basico/Medio,Privada
10435,105,Colegio Part. Argentino Del Sagrado Corazon D,Basico/Medio,Privada
10436,105,Escuela De Parvulos N° 1938 San Jose De Providencia,Basico/Medio,Privada
10437,105,Escuela Esp. Part. Instituto Gasal,Basico/Medio,Privada
10438,105,Escuela Especial N° 2000 Santa Rosa De Los Andes,Basico/Medio,Privada
10439,105,Colegio De Adultos Instituto Nuevo Bilbao,Basico/Medio,Privada
10440,105,Escuela De Parvulos N° Sagrado Corazon De Prov,Basico/Medio,Privada
10441,105,Colegio De Ad. Instituto San Sebastian De Bel,Basico/Medio,Privada
10442,105,Escuela Bas. Maria Jesus,Basico/Medio,Privada
10443,105,Esc. De Parv. Madre Bernarda Morin De Provide,Basico/Medio,Publica
10444,105,Colegio Almahue,Basico/Medio,Privada
10445,105,Colegio Especial Hospitalario Con Todo El Cor,Basico/Medio,Publica
10446,105,Colegio De Adulto Clotario Blest Riffo,Basico/Medio,Publica
10447,105,Colegio Aula Clinica Santa Maria,Basico/Medio,Publica
10448,105,Centro Vitamina Costanera Center,Basico/Medio,Privada
10449,105,Jardín Infantil  Niños Del Bosque,Basico/Medio,Privada
10450,105,Sala Cuna Y Jardin Infantil Smile Garden,Basico/Medio,Privada
10451,105,Jardin Infantil Y Sala Cuna Big House,Basico/Medio,Privada
10452,105,Sala Cuna Y Jardín Infantil Taruca,Basico/Medio,Privada
10453,105,Sala Cuna Y Jardín Infantil Pequeño Dumbito,Basico/Medio,Privada
10454,105,Centro Vitamina La Concepcion,Basico/Medio,Privada
10455,105,Jardín Infantil Y Sala Cuna Colibrí,Basico/Medio,Privada
10456,105,Sala Cuna Y Jardín Infantil Ayllú Kids,Basico/Medio,Privada
10457,105,Jardin Infantil My Planet,Basico/Medio,Privada
10458,105,Sala Cuna Y Jardín Infantil Fantasia Musical,Basico/Medio,Privada
10459,105,Jardin Infantil Y Sala Cuna Kipu,Basico/Medio,Privada
10460,105,Jardín Infantil Y Sala Cuna Mundo Ideal,Basico/Medio,Privada
10461,105,Centro Vitamina Clinica Santa Maria,Basico/Medio,Privada
10462,105,Centro Vitamina Plaza Las Lilas,Basico/Medio,Privada
10463,105,Sala Cuna Y Jardin Infantil El Vergel,Basico/Medio,Privada
10464,105,Jardin Infantil La Madriguera,Basico/Medio,Privada
10465,105,Sala Cuna Y Jardin Infantil Aguamiel,Basico/Medio,Privada
10466,105,Jardin Infantil Y Sala Cuna Mundo Encantado,Basico/Medio,Privada
10467,105,Sala Cuna Y Jardin Infantil Smile Garden,Basico/Medio,Privada
10468,105,Sala Cuna Y Jardin Infantil Crucero,Basico/Medio,Privada
10469,105,Sala Cuna Y Jardin Infantil Litle Bany Preschool,Basico/Medio,Privada
10470,105,Sala Cuna Y Jardin Infantil Centro Vitamina Baquedano,Basico/Medio,Privada
10471,105,Jardin Infantil Growing Up,Basico/Medio,Privada
10472,105,Jardin Infantil Y Sala Cuna Greenapple,Basico/Medio,Privada
10473,105,Sala Cuna Y Jardin Infantil El Ingenio,Basico/Medio,Privada
10474,105,Centro Vitamina Providencia,Basico/Medio,Privada
10475,105,Jardin Infantil Atamari,Basico/Medio,Privada
10476,105,Sala Cuna Anexa Al Lugar De Trabajo Asociacion Chilena De Seguridad,Basico/Medio,Privada
10477,105,Jardin Infantil Y Sala Cuna Pequeños Talentos,Basico/Medio,Privada
10478,271,Pontificia Universidad Catolica De Chile Campus Villarrica,Superior,Privada
10479,271,Escuela Hector Valenzuela Cea,Basico/Medio,Publica
10480,271,Liceo Bicentenario Araucanía,Basico/Medio,Publica
10481,271,Liceo Politecnico Villarrica,Basico/Medio,Publica
10482,271,Escuela Jose Abelardo Nunez,Basico/Medio,Publica
10483,271,Liceo Bicentenario De Excelencia Artístico Alexander Graham Bell,Basico/Medio,Publica
10484,271,Escuela Valentin Letelier,Basico/Medio,Publica
10485,271,Escuela Voipir De Nancul,Basico/Medio,Publica
10486,271,Escuela Mariano Latorre,Basico/Medio,Publica
10487,271,Esc.Esp.Ret.Mental Beato Luis Orione,Basico/Medio,Publica
10488,271,Escuela Epuklei,Basico/Medio,Publica
10489,271,Escuela Molco Alto,Basico/Medio,Publica
10490,271,Escuela Basica Malloco,Basico/Medio,Privada
10491,271,Escuela Las Vertientes,Basico/Medio,Publica
10492,271,San Francisco Cerrada(Res/412/04/98),Basico/Medio,Privada
10493,271,Escuela Catrico La Luna,Basico/Medio,Privada
10494,271,Escuela Huincacara Sur,Basico/Medio,Privada
10495,271,Escuela Basica Huillinco,Basico/Medio,Privada
10496,271,Escuela Conquil,Basico/Medio,Publica
10497,271,Escuela Manantial,Basico/Medio,Publica
10498,271,Escuela Teresita De Los Andes,Basico/Medio,Privada
10499,271,Escuela Basica Manquepan,Basico/Medio,Privada
10500,271,Colegio De Humanidades De Villarica,Basico/Medio,Publica
10501,271,Escuela Industrial San Jose,Basico/Medio,Publica
10502,271,Complejo Educacional San Agustin,Basico/Medio,Publica
10503,271,Escuela Particular Sagrada Familia,Basico/Medio,Publica
10504,271,Escuela Particular Nancul,Basico/Medio,Publica
10505,271,Colegio Santa Cruz,Basico/Medio,Publica
10506,271,Liceo Part. Libertad,Basico/Medio,Publica
10507,271,Colegio Alberto Hurtado,Basico/Medio,Publica
10508,271,Escuela Particular Pucara Alto,Basico/Medio,Publica
10509,271,Escuela Particular Adventista,Basico/Medio,Privada
10510,271,Escuela Particular Pedro Aguirre Cerda,Basico/Medio,Publica
10511,271,Escuela Particular Nueva Esperanza,Basico/Medio,Publica
10512,271,Escuela Particular Cudico,Basico/Medio,Publica
10513,271,Escuela Particular Huechulelfu,Basico/Medio,Publica
10514,271,Escuela Particular Llau Llau,Basico/Medio,Privada
10515,271,Escuela Particular Chaura,Basico/Medio,Publica
10516,271,Escuela Particular Luis Cruz Martinez,Basico/Medio,Publica
10517,271,Escuela Particular Flor Del Lago,Basico/Medio,Privada
10518,271,Escuela Particular San Luis,Basico/Medio,Publica
10519,271,Escuela Particular Calfutue,Basico/Medio,Publica
10520,271,Escuela Particular Santa Rita,Basico/Medio,Publica
10521,271,Escuela Particular Nueva Loncotraro,Basico/Medio,Publica
10522,271,Escuela Particular Chesque Alto,Basico/Medio,Privada
10523,271,Escuela Particular Liumalla,Basico/Medio,Publica
10524,271,Escuela Particular Rayenko,Basico/Medio,Publica
10525,271,Escuela Particular Los Ciruelos,Basico/Medio,Publica
10526,271,Escuela Particular Colonia Challupen,Basico/Medio,Publica
10527,271,Escuela Particular Neltume,Basico/Medio,Publica
10528,271,Teresita De Los Andes (Cerrada 97),Basico/Medio,Privada
10529,271,Escuela Particular Santa Filomena,Basico/Medio,Publica
10530,271,Escuela Particular Maria Luisa,Basico/Medio,Privada
10531,271,Escuela Particular Quetroco,Basico/Medio,Publica
10532,271,Escuela Particular Curilelfu,Basico/Medio,Publica
10533,271,Escuela Particular San Francisco,Basico/Medio,Publica
10534,271,Escuela Particular Los Ciervos,Basico/Medio,Publica
10535,271,Escuela Particular Virgen Candelaria,Basico/Medio,Publica
10536,271,Escuela Particular Carmelita,Basico/Medio,Publica
10537,271,Colegio Aleman Villarrica,Basico/Medio,Privada
10538,271,Escuela El Castillo,Basico/Medio,Publica
10539,271,Escuela Estadio,Basico/Medio,Publica
10540,271,Escuela Alihuen,Basico/Medio,Publica
10541,271,Escuela Colonia Rayen-Lafquen,Basico/Medio,Publica
10542,271,Colegio Rakiduam,Basico/Medio,Publica
10543,271,Escuela Particular Hualapulli,Basico/Medio,Publica
10544,271,Escuela Basica Peuma Mew,Basico/Medio,Privada
10545,271,Instituto Camilo Henriquez,Basico/Medio,Privada
10546,271,Jardin Infantil Diego Portales(Cerr Res391),Basico/Medio,Privada
10547,271,Centro Abierto Diego Portales(Cerrado),Basico/Medio,Privada
10548,271,Escuela Laura Vicuna,Basico/Medio,Publica
10549,271,Southern Oxford School,Basico/Medio,Privada
10550,271,Escuela Nueva Menetue,Basico/Medio,Publica
10551,271,Escuela Particular Voipir Seco,Basico/Medio,Publica
10552,271,Escuela Particular Claudio Arrau,Basico/Medio,Publica
10553,271,Liceo Vespertino De Adultos Calafquen,Basico/Medio,Privada
10554,271,Jardin Infantil Ecomundo Cultural,Basico/Medio,Privada
10555,271,Colegio Camilo Henriquez De Pedregoso,Basico/Medio,Publica
10556,271,Escuela Especial Alfonso Recart,Basico/Medio,Publica
10557,271,Escuela Particular Valles De Afunalhue,Basico/Medio,Publica
10558,271,Colegio Altas Cumbres,Basico/Medio,Publica
10559,271,Escuela Especial Ruca Mahuida,Basico/Medio,Publica
10560,271,Colegio Pedro De Valdivia De Villarrica,Basico/Medio,Publica
10561,271,Colegio Juan Pablo Ii,Basico/Medio,Publica
10562,271,Colegio Filadelfia,Basico/Medio,Publica
10563,271,Colegio Juan Xxiii,Basico/Medio,Publica
10564,271,Escuela Especial De Lenguaje Girasoles,Basico/Medio,Publica
10565,271,Escuela Especial Hospitalaria Revivir,Basico/Medio,Publica
10566,271,Colegio Saint Matthew,Basico/Medio,Publica
10567,271,Boqui Montessori,Basico/Medio,Privada
10568,90,Universidad De Chile Campus Norte,Superior,Publica
10569,90,Liceo Gabriela Mistral,Basico/Medio,Publica
10570,90,Liceo Multigenero Doctora Eloisa Diaz Inzunza,Basico/Medio,Publica
10571,90,Escuela Basica Cornelia Olivares,Basico/Medio,Publica
10572,90,Escuela De Parvulos Antu-Huilen,Basico/Medio,Publica
10573,90,Liceo San Francisco De Quito,Basico/Medio,Publica
10574,90,Escuela Nueva Zelandia,Basico/Medio,Publica
10575,90,Escuela Basica Camilo Mori,Basico/Medio,Publica
10576,90,Escuela Basica Cd.Arturo Merino Benitez,Basico/Medio,Publica
10577,90,Escuela Diferencial F-82,Basico/Medio,Privada
10578,90,Liceo Miguel Rafael Prado,Basico/Medio,Publica
10579,90,Instituto Comercial Pitagoras,Basico/Medio,Privada
10580,90,Liceo Ignacio Carrera Pinto,Basico/Medio,Privada
10581,90,Colegio Polivalente Plus Ultra,Basico/Medio,Publica
10582,90,Escuela Tecnica L.Bdo.O´Higgins-Diurna,Basico/Medio,Privada
10583,90,Esc. Bas. Part. Teresiana De San Gabriel,Basico/Medio,Privada
10584,90,Liceo Avenida Independencia Diurno,Basico/Medio,Privada
10585,90,Colegio Politecnico Avda. Independencia,Basico/Medio,Privada
10586,90,Inst.Comercial L.Bernardo O`Higgins,Basico/Medio,Privada
10587,90,Colegio Jean Jacques,Basico/Medio,Publica
10588,90,Escuela Particular Instituto Salford,Basico/Medio,Privada
10589,90,Escuela Basica N°728 Maryland College,Basico/Medio,Publica
10590,90,Escuela Particular Juan Pablo I,Basico/Medio,Privada
10591,90,Escuela Particular Thomas Jefferson,Basico/Medio,Publica
10592,90,Colegio George Washington,Basico/Medio,Publica
10593,90,Colegio Santa Maria Cervellon,Basico/Medio,Privada
10594,90,Escuela Basica Jorge Y Lucia,Basico/Medio,Privada
10595,90,Liceo Polivalente A80 Presidente Jose Manuel Balmaceda,Basico/Medio,Publica
10596,90,Colegio Presidente Alessandri,Basico/Medio,Publica
10597,90,Liceo Santa Teresita,Basico/Medio,Publica
10598,90,Colegio Arturo Toro Amor,Basico/Medio,Publica
10599,90,Escuela Basica San Nicolas,Basico/Medio,Privada
10600,90,Escuela Luis Galdames,Basico/Medio,Publica
10601,90,Liceo Las Americas Modernas,Basico/Medio,Publica
10602,90,Escuela Particular Santa Teresita,Basico/Medio,Publica
10603,90,Escuela Particular Santa Teresita,Basico/Medio,Privada
10604,90,Escuela San Jorge,Basico/Medio,Publica
10605,90,Colegio Elena Bettini,Basico/Medio,Privada
10606,90,Colegio Particular Juan Pablo,Basico/Medio,Publica
10607,90,Escuela Particular Isla De Pascua,Basico/Medio,Publica
10608,90,Escuela Basica Particular Summerhill,Basico/Medio,Privada
10609,90,Escuela De Parvulos Deutschland,Basico/Medio,Privada
10610,90,Colegio Alvaro Covarrubias Arlegui,Basico/Medio,Privada
10611,90,Colegio Politec. Avenida Independencia,Basico/Medio,Privada
10612,90,Escuela De Parvulos Andreita Celis,Basico/Medio,Privada
10613,90,Escuela De Parvulos N° 1300 Alvaro Covarrubias A.,Basico/Medio,Privada
10614,90,Liceo Comercial Avenida Independencia,Basico/Medio,Privada
10615,90,Colegio Cientifico Humanista Alvaro Covarrubias,Basico/Medio,Privada
10616,90,Escuela De Parvulos Juan Pablo I Nº  2,Basico/Medio,Privada
10617,90,Anexo Liceo Mun Paula Jaraquemada,Basico/Medio,Privada
10618,90,Colegio Boston College,Basico/Medio,Privada
10619,90,Escuela Basica N°1436 Colegio Iberoamericano,Basico/Medio,Privada
10620,90,Escuela De Parvulos El Pelusita,Basico/Medio,Privada
10621,90,Liceo Adultos Part.Las Americas Modernas,Basico/Medio,Publica
10622,90,Colegio Politecnico Avda Independencia,Basico/Medio,Privada
10623,90,Escuela De Parvulos N°1515  Hosp. Clin De La U. De Chile,Basico/Medio,Privada
10624,90,Esc.Part.Alvaro Covarrubias Arlegui,Basico/Medio,Privada
10625,90,Escuela Especial Aloa  Anexo,Basico/Medio,Privada
10626,90,Centro De Lenguaje Marcela Paz,Basico/Medio,Publica
10627,90,Esc.Esp.Oncol.Hosp.Roberto Del Rio,Basico/Medio,Publica
10628,90,Escuela Especial Hermano Mayor,Basico/Medio,Privada
10629,90,Esc. Esp.Part. San Agustin De Independencia,Basico/Medio,Publica
10630,90,Escuela Esp. Dickens College,Basico/Medio,Publica
10631,90,Escuela Esp. Santo Tomas Apostol,Basico/Medio,Publica
10632,90,Esc. De Parvulos Y Especial,Basico/Medio,Publica
10633,90,Sala Cuna Y Jardin Infantil Capullitos,Basico/Medio,Privada
10634,90,Jardin Infantil Y Sala Cuna El Mundo De Winny,Basico/Medio,Privada
10635,90,Jardin Infantil Y Sala Cuna El Mundo De Winny,Basico/Medio,Privada
10636,90,Jardin Infantil Y Sala Cuna El Mundo De Winny,Basico/Medio,Privada
10637,90,Jardin Infantil Y Sala Cuna El Mundo De Winny,Basico/Medio,Privada
10638,102,Universidad De Chile Campus Juan Gomez Milla,Superior,Publica
10639,102,Inacap Sede Ñuñoa,Superior,Publica
10640,102,Universidad Tecnologica Metropolitana Sede Ñuñoa,Superior,Publica
10641,102,Escuela Basica N°823 Spendix,Basico/Medio,Privada
10642,102,Escuela Particular Elvira Errazuriz,Basico/Medio,Publica
10643,102,Escuela Basica N°280 Asociacion Montessori,Basico/Medio,Privada
10644,102,Colegio The Angel´S School,Basico/Medio,Privada
10645,102,Instituto Superior De Comercio Diego Port,Basico/Medio,Publica
10646,102,Liceo Politecnico Pedro De Valdivia,Basico/Medio,Publica
10647,102,Liceo Politecnico A N° 60 Presidente Manuel Montt,Basico/Medio,Publica
10648,102,Liceo Industrial Bicentenario Chileno Aleman,Basico/Medio,Publica
10649,102,Liceo Tecnico B Nõ 58 Jose Maria Narbona,Basico/Medio,Publica
10650,102,Liceo Comercial Gabriel Gonzalez Videla,Basico/Medio,Publica
10651,102,Centro De Diag.Y Tratamiento,Basico/Medio,Privada
10652,102,Educ. Diferencial Exequiel Gonzalez C. .,Basico/Medio,Publica
10653,102,Escuela Benjamin Claro Velasco,Basico/Medio,Publica
10654,102,Liceo Augusto D Halmar,Basico/Medio,Publica
10655,102,Liceo Bicentenario Carmela Silva Donoso,Basico/Medio,Publica
10656,102,Liceo Jose Toribio Medina,Basico/Medio,Publica
10657,102,Complejo Educ.Mun. Brigida  Walker.,Basico/Medio,Publica
10658,102,Liceo Lenka Franulic,Basico/Medio,Publica
10659,102,Col Tec Profesional Republica Argentina,Basico/Medio,Publica
10660,102,Escuela Diferencial Municipal Amapolas,Basico/Medio,Publica
10661,102,Esc.Presidente Eduardo Frei Montalva,Basico/Medio,Publica
10662,102,Escuela Aurora De Chile,Basico/Medio,Publica
10663,102,Escuela Básica José Toribio Medina,Basico/Medio,Publica
10664,102,Escuela Republica De Francia,Basico/Medio,Publica
10665,102,Escuela Basica El Libertador,Basico/Medio,Privada
10666,102,Escuela Basica Brigida Walker Anexo,Basico/Medio,Privada
10667,102,Escuela Republica De Costa Rica,Basico/Medio,Publica
10668,102,Liceo Republica De Siria,Basico/Medio,Publica
10669,102,Escuela Guillermo Zanartu Irigoyen,Basico/Medio,Publica
10670,102,Escuela De Ed.Diferencial Hellen Keller,Basico/Medio,Publica
10671,102,Escuela Juan Moya Morales,Basico/Medio,Publica
10672,102,Colegio Apostol San Pedro,Basico/Medio,Privada
10673,102,Escuela Particular Especial Ceintrale,Basico/Medio,Publica
10674,102,Escuela Particular Manuel Antonio Matta,Basico/Medio,Privada
10675,102,Escuela Particular Carmen Arriaran,Basico/Medio,Privada
10676,102,Colegio Particular N 1 De Nunoa,Basico/Medio,Publica
10677,102,Colegio Santa Margarita De Escocia,Basico/Medio,Privada
10678,102,Instituto De Educacion Moderna,Basico/Medio,Privada
10679,102,Centro De Capacitación Laboral Para Deficientes Mentales,Basico/Medio,Publica
10680,102,Escuela Bas. Renacimiento N_ 1,Basico/Medio,Publica
10681,102,Inst. Politec. Prof. Guillermo Gonzalez Heinr,Basico/Medio,Privada
10682,102,Colegio Magnolias,Basico/Medio,Privada
10683,102,Escuela Basica San Sebastian Romano,Basico/Medio,Privada
10684,102,Liceo Comercial Particular Ñuñoa,Basico/Medio,Publica
10685,102,Colegio Santa Marta,Basico/Medio,Publica
10686,102,Colegio Jesualdo,Basico/Medio,Privada
10687,102,Colegio Preciosa Sangre,Basico/Medio,Privada
10688,102,Taller Difer.Doctor Alfonso Asenjo G.,Basico/Medio,Publica
10689,102,Centro Educ Profes Gmo Gonzalez Heinrich,Basico/Medio,Privada
10690,102,Colegio Particular Numero Dos De Nuñoa,Basico/Medio,Publica
10691,102,Escuela Particular San Juan Bautista,Basico/Medio,Publica
10692,102,Colegio Suizo De Santiago,Basico/Medio,Privada
10693,102,Colegio Akros,Basico/Medio,Privada
10694,102,Escuela Basica Santa Ana,Basico/Medio,Privada
10695,102,Escuela De Parvulos Ana Maria,Basico/Medio,Privada
10696,102,Colegio Ditzel,Basico/Medio,Privada
10697,102,Instituto Pablo Neruda,Basico/Medio,Privada
10698,102,Escuela Basica Saint Francis College,Basico/Medio,Privada
10699,102,Colegio Isabel La Catolica,Basico/Medio,Privada
10700,102,Escuela De Parvulos N°1224 Renascence,Basico/Medio,Privada
10701,102,Escuela Basica Fray Luis De Granada,Basico/Medio,Privada
10702,102,Escuela Especial N°649 Miguel Arcangel,Basico/Medio,Privada
10703,102,Escuela De Parvulos Heinrich High School,Basico/Medio,Privada
10704,102,Colegio San Agustin,Basico/Medio,Privada
